id,num,raw_text,text,level,level4
11925,407523886,1、服务态度很好：买保险的业务员和理赔工作人员的服务态度都很好，都比较细心耐心也比较温和。2、理赔很及时：维修和到账都很及时。,1、服务态度很好：买保险的业务员都很好，都比较细心耐心也比较温和,销售人员服务态度好（热情/耐心/积极/坚持）,1
11926,407523886,1、服务态度很好：买保险的业务员和理赔工作人员的服务态度都很好，都比较细心耐心也比较温和。2、理赔很及时：维修和到账都很及时。,理赔很及时：维修和到账都很及时。,工时标准合理充分（赔付快/理赔到账快）,8
11927,407523886,1、服务态度很好：买保险的业务员和理赔工作人员的服务态度都很好，都比较细心耐心也比较温和。2、理赔很及时：维修和到账都很及时。,理赔工作人员的服务态度都很好，都比较细心耐心也比较温和,理赔人员服务好,28
11928,407526830,服务态度很好：给自己打电话续保的人员他们服务很耐心，买保险去门店打单子的这个服务人员服务态度也很好，有问必答，也很耐心。,服务态度很好：给自己打电话续保的人员他们服务很耐心，,销售人员服务态度好（热情/耐心/积极/坚持）,1
11929,407526830,服务态度很好：给自己打电话续保的人员他们服务很耐心，买保险去门店打单子的这个服务人员服务态度也很好，有问必答，也很耐心。,买保险去门店打单子的这个服务人员服务态度也很好，有问必答，也很耐心。,出单员态度好,110
11930,407526837,1、小刮碰后，出险及时（具体说不清）。2、服务热情，讲解详细，让车主满意（具体人员说不清）。,2、服务热情，讲解详细，让车主满意,销售人员业务熟练（介绍的详细）,20
11931,407526837,1、小刮碰后，出险及时（具体说不清）。2、服务热情，讲解详细，让车主满意（具体人员说不清）。,1、小刮碰后，出险及时,业务等待时间短/到现场快,3
11932,407526841,一、理赔速度还行：报案后，定损人员很快到达事故现场，很快定损价格就出来了，没多久理赔款就下来了。 二、享受过非事故道路救援服务，可以搭电等，觉得这个服务挺好的。 三、平安大公司，可信度高。, 三、平安大公司，可信度高。,规模/大公司，有实力（涉及领域广）,38
11933,407526841,一、理赔速度还行：报案后，定损人员很快到达事故现场，很快定损价格就出来了，没多久理赔款就下来了。 二、享受过非事故道路救援服务，可以搭电等，觉得这个服务挺好的。 三、平安大公司，可信度高。,一、理赔速度还行：报案后，定损人员很快到达事故现场，很快定损价格就出来了,定损员业务处理时间快,80
11934,407526841,一、理赔速度还行：报案后，定损人员很快到达事故现场，很快定损价格就出来了，没多久理赔款就下来了。 二、享受过非事故道路救援服务，可以搭电等，觉得这个服务挺好的。 三、平安大公司，可信度高。,没多久理赔款就下来了,工时标准合理充分（赔付快/理赔到账快）,8
11935,407526841,一、理赔速度还行：报案后，定损人员很快到达事故现场，很快定损价格就出来了，没多久理赔款就下来了。 二、享受过非事故道路救援服务，可以搭电等，觉得这个服务挺好的。 三、平安大公司，可信度高。,二、享受过非事故道路救援服务，可以搭电等，觉得这个服务挺好的。,理赔整体服务好,0
11936,407531193,大公司，有一些洗车服务还算可以，理赔比较快。客户无法具体说出。,大公司,规模/大公司，有实力（涉及领域广）,38
11937,407531193,大公司，有一些洗车服务还算可以，理赔比较快。客户无法具体说出。,理赔比较快,理赔整体时长合理,2
11938,407531193,大公司，有一些洗车服务还算可以，理赔比较快。客户无法具体说出。,有一些洗车服务还算可以,礼品实用/好,25
11939,407531630,1.理赔挺快的：报案便捷，理赔比较专业，理赔款到账比较及时。2.服务很到位：比方说，去了事故，能提供救援服务，还有建议给到客户,理赔款到账比较及时,工时标准合理充分（赔付快/理赔到账快）,8
11940,407531630,1.理赔挺快的：报案便捷，理赔比较专业，理赔款到账比较及时。2.服务很到位：比方说，去了事故，能提供救援服务，还有建议给到客户,1.理赔挺快的：报案便捷,申请/服务流程简便,101
11941,407531630,1.理赔挺快的：报案便捷，理赔比较专业，理赔款到账比较及时。2.服务很到位：比方说，去了事故，能提供救援服务，还有建议给到客户,2.服务很到位：比方说，去了事故，能提供救援服务，还有建议给到客户,服务质量好，无差错,50
11942,407533977,一、业务员及柜面人员及查勘人员服务态度都挺好的。 二、理赔挺快的：可以在官网查询理赔进度，资料提交后，很快理赔款就下来了。,一、业务员及柜面人员及查勘人员服务态度都挺好的。,销售人员服务态度好（热情/耐心/积极/坚持）,1
11943,407533977,一、业务员及柜面人员及查勘人员服务态度都挺好的。 二、理赔挺快的：可以在官网查询理赔进度，资料提交后，很快理赔款就下来了。,、理赔挺快的：可以在官网查询理赔进度,理赔整体时长合理,2
11944,407533977,一、业务员及柜面人员及查勘人员服务态度都挺好的。 二、理赔挺快的：可以在官网查询理赔进度，资料提交后，很快理赔款就下来了。,资料提交后，很快理赔款就下来了。,工时标准合理充分（赔付快/理赔到账快）,8
11945,407534040,服务还可以：电话投保，会亲自送保单上门，觉得不用操心。理赔还可以：理赔快（资金到账还可以），具体说不清。,会亲自送保单上门，觉得不用操心,有送单服务很方便（上门送单/快递送单）/服务好,43
11946,407534040,服务还可以：电话投保，会亲自送保单上门，觉得不用操心。理赔还可以：理赔快（资金到账还可以），具体说不清。,理赔还可以：理赔快,理赔整体时长合理,2
11947,407534040,服务还可以：电话投保，会亲自送保单上门，觉得不用操心。理赔还可以：理赔快（资金到账还可以），具体说不清。,资金到账还可以,工时标准合理充分（赔付快/理赔到账快）,8
11948,407541733,1.理赔快：报案以后理赔定损快，具体说不出来。,报案以后理赔定损快,定损员业务处理时间快,80
11949,407541733,1.理赔快：报案以后理赔定损快，具体说不出来。,1.理赔快,理赔整体时长合理,2
11950,407548349,1.产品推销员介绍详细，耐心。 2.车子出事故，查勘定损员到现场快 3.赔付效率很高，具体说不出。,1.产品推销员介绍详细，耐心,销售人员业务熟练（介绍的详细）,20
11951,407548349,1.产品推销员介绍详细，耐心。 2.车子出事故，查勘定损员到现场快 3.赔付效率很高，具体说不出。,2.车子出事故，查勘定损员到现场快,业务等待时间短/到现场快,3
11952,407548349,1.产品推销员介绍详细，耐心。 2.车子出事故，查勘定损员到现场快 3.赔付效率很高，具体说不出。, 3.赔付效率很高,工时标准合理充分（赔付快/理赔到账快）,8
11953,407555295,有什么事情打客服热线客服这边的答复很及时而且通俗易懂：比如出险后打客服热情客服会及时安排查勘人员到现场解决问题。买了保险有保障心里踏实。,买了保险有保障心里踏实,产品保障范围广/好/有保障,30
11954,407555295,有什么事情打客服热线客服这边的答复很及时而且通俗易懂：比如出险后打客服热情客服会及时安排查勘人员到现场解决问题。买了保险有保障心里踏实。,比如出险后打客服热情客服会及时安排查勘人员到现场解决问题,业务等待时间短/到现场快,3
11955,407555295,有什么事情打客服热线客服这边的答复很及时而且通俗易懂：比如出险后打客服热情客服会及时安排查勘人员到现场解决问题。买了保险有保障心里踏实。,有什么事情打客服热线客服这边的答复很及时而且通俗易懂,坐席服务态度好（接线员和回访专员）,15
11956,407569699,一服务挺好：业务员的服务挺好，挺负责任的，会主动帮自己办理车险业务，保险到期他也会提醒自己。 二救援挺好：车坏了可以提供免费救援，就觉得这个救援服务挺好的，无法具体说。,一服务挺好：业务员的服务挺好，挺负责任的，会主动帮自己办理车险业务,销售人员服务态度好（热情/耐心/积极/坚持）,1
11957,407569699,一服务挺好：业务员的服务挺好，挺负责任的，会主动帮自己办理车险业务，保险到期他也会提醒自己。 二救援挺好：车坏了可以提供免费救援，就觉得这个救援服务挺好的，无法具体说。,保险到期他也会提醒自己,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,6
11958,407569699,一服务挺好：业务员的服务挺好，挺负责任的，会主动帮自己办理车险业务，保险到期他也会提醒自己。 二救援挺好：车坏了可以提供免费救援，就觉得这个救援服务挺好的，无法具体说。,一服务挺好：业务员的服务挺好,服务质量好，无差错,50
11959,407569699,一服务挺好：业务员的服务挺好，挺负责任的，会主动帮自己办理车险业务，保险到期他也会提醒自己。 二救援挺好：车坏了可以提供免费救援，就觉得这个救援服务挺好的，无法具体说。,二救援挺好：车坏了可以提供免费救援，就觉得这个救援服务挺好的,业务等待时间短/救援及时,19
11960,407570879,一业务员会联系客户告知，老客户有多少年了，可以享受什么服务，有活动，未出险有优惠政策都会通知,客户有多少年了，可以享受什么服务，有活动，未出险有优惠政策都会通知,费率优惠（包括指定驾驶员、指定行驶区域会给予优惠等）,86
11961,407731210,一店面的零售价格公道透明：1、店面的价格跟业务员的价格跟4S店的价格都不一样，就是明码标价，不像业务员和4S店乱报价，该优惠的优惠，不该优惠的不优惠。 二出险的环节，工作严谨，理赔员做得好，做的严谨，没做假的赔付：1、从公司流程来讲，对出险的查验，对查验员比较严谨，杜绝了假的理赔，骗保，别的公司理赔员和客户爱弄这些事情，平安公司的流程破绽非常少。 三理赔员的很严谨，公司内紧外松，服务很好：1、对客户没有太多的压抑感，就是感觉。（具体说不清楚）,一店面的零售价格公道透明：1、店面的价格跟业务员的价格跟4S店的价格都不一样，就是明码标价，不像业务员和4S店乱报价，该优惠的优惠，不该优惠的不优惠。 ,报价/保费透明,53
11962,407731210,一店面的零售价格公道透明：1、店面的价格跟业务员的价格跟4S店的价格都不一样，就是明码标价，不像业务员和4S店乱报价，该优惠的优惠，不该优惠的不优惠。 二出险的环节，工作严谨，理赔员做得好，做的严谨，没做假的赔付：1、从公司流程来讲，对出险的查验，对查验员比较严谨，杜绝了假的理赔，骗保，别的公司理赔员和客户爱弄这些事情，平安公司的流程破绽非常少。 三理赔员的很严谨，公司内紧外松，服务很好：1、对客户没有太多的压抑感，就是感觉。（具体说不清楚）,出险的环节，工作严谨，理赔员做得好，做的严谨，没做假的赔付：1、从公司流程来讲，对出险的查验，对查验员比较严谨，杜绝了假的理赔，骗保，别的公司理赔员和客户爱弄这些事情，平安公司的流程破绽非常少。 三理赔员的很严谨，公司内紧外松，服务很好：1、对客户没有太多的压抑感，就是感觉,服务质量好，无差错,50
11963,407731246,一服务好：1、业务员服务态度好，服务比较令客户满意。 二理赔快：1、出险的时候，理赔的钱打过去比较快。,一服务好：1、业务员服务态度好，服务比较令客户满意,销售人员服务态度好（热情/耐心/积极/坚持）,1
11964,407731246,一服务好：1、业务员服务态度好，服务比较令客户满意。 二理赔快：1、出险的时候，理赔的钱打过去比较快。, 二理赔快：1、出险的时候，理赔的钱打过去比较快。,工时标准合理充分（赔付快/理赔到账快）,8
11965,407731293,1.服务态度不错：电话销售人员和当地所在公司的工作人员对保险产品的介绍对疑问的解答。2.理赔比较快：定损维修资金的支付都比较快。,理赔比较快,理赔整体时长合理,2
11966,407731293,1.服务态度不错：电话销售人员和当地所在公司的工作人员对保险产品的介绍对疑问的解答。2.理赔比较快：定损维修资金的支付都比较快。,1.服务态度不错：电话销售人员和当地所在公司的工作人员对保险产品的介绍对疑问的解答,销售人员沟通能力强/解释说明充分,83
11967,407731293,1.服务态度不错：电话销售人员和当地所在公司的工作人员对保险产品的介绍对疑问的解答。2.理赔比较快：定损维修资金的支付都比较快。,定损维修资金的支付都比较快,工时标准合理充分（赔付快/理赔到账快）,8
11968,407733091,一，理赔很快：1，车还没有修好，钱就到账了，2，比如今天报案，赔款金额少的话，下午就到账了。二，服务可以：95511坐席和查勘员态度好。,查勘员态度好。,查勘员服务态度好,35
11969,407733091,一，理赔很快：1，车还没有修好，钱就到账了，2，比如今天报案，赔款金额少的话，下午就到账了。二，服务可以：95511坐席和查勘员态度好。,一，理赔很快：1，车还没有修好，钱就到账了，2，比如今天报案，赔款金额少的话，下午就到账了,工时标准合理充分（赔付快/理赔到账快）,8
11970,407733091,一，理赔很快：1，车还没有修好，钱就到账了，2，比如今天报案，赔款金额少的话，下午就到账了。二，服务可以：95511坐席和查勘员态度好。,二，服务可以：95511坐席,坐席服务态度好（接线员和回访专员）,15
11971,407733141,理赔比其它保险公司要及时一点：一出险报保险公司，各方面比较及时，服务各方面都好一点，该到现场就会到现场，该怎么理赔就怎么办理理赔，有次理赔有一张原始发票丢了，工作人员告知要怎么补办，流程给客户说得很清楚，然后客户去一次就搞定了。口碑好：身边的朋友说到平安都说还可以不错，一选就选平安。 禅城的工作人员很热情，客户有什么不懂问这边的工作人员就会给客户讲得很清楚详细，就连保安客户过去都会问客户办理什么事情，然后直接带客户过去。（具体的客户说不清）,口碑好：身边的朋友说到平安都说还可以不错，一选就选平安,信誉/口碑好/信任公司/一直买平安,23
11972,407733141,理赔比其它保险公司要及时一点：一出险报保险公司，各方面比较及时，服务各方面都好一点，该到现场就会到现场，该怎么理赔就怎么办理理赔，有次理赔有一张原始发票丢了，工作人员告知要怎么补办，流程给客户说得很清楚，然后客户去一次就搞定了。口碑好：身边的朋友说到平安都说还可以不错，一选就选平安。 禅城的工作人员很热情，客户有什么不懂问这边的工作人员就会给客户讲得很清楚详细，就连保安客户过去都会问客户办理什么事情，然后直接带客户过去。（具体的客户说不清）,禅城的工作人员很热情，客户有什么不懂问这边的工作人员就会给客户讲得很清楚详细，就连保安客户过去都会问客户办理什么事情，然后直接带客户过去,销售人员业务熟练（介绍的详细）,20
11973,407733141,理赔比其它保险公司要及时一点：一出险报保险公司，各方面比较及时，服务各方面都好一点，该到现场就会到现场，该怎么理赔就怎么办理理赔，有次理赔有一张原始发票丢了，工作人员告知要怎么补办，流程给客户说得很清楚，然后客户去一次就搞定了。口碑好：身边的朋友说到平安都说还可以不错，一选就选平安。 禅城的工作人员很热情，客户有什么不懂问这边的工作人员就会给客户讲得很清楚详细，就连保安客户过去都会问客户办理什么事情，然后直接带客户过去。（具体的客户说不清）,理赔比其它保险公司要及时一点：一出险报保险公司，各方面比较及时，服务各方面都好一点，该到现场就会到现场，该怎么理赔就怎么办理理赔，有次理赔有一张原始发票丢了，工作人员告知要怎么补办，流程给客户说得很清楚，然后客户去一次就搞定了,理赔整体时长合理,2
11974,407812730,服务还可以：接电服务用过一次还可以，出险后人员到场的时间很快，定损后赔付很快。（具体客户说不清）,定损后赔付很快,工时标准合理充分（赔付快/理赔到账快）,8
11975,407812730,服务还可以：接电服务用过一次还可以，出险后人员到场的时间很快，定损后赔付很快。（具体客户说不清）,出险后人员到场的时间很快,业务等待时间短,98
11976,407919215,1、服务态度好：销售人员服务态度好，保险内容讲的很清楚,保险内容讲的很清楚,销售人员业务熟练（介绍的详细）,20
11977,407919215,1、服务态度好：销售人员服务态度好，保险内容讲的很清楚,1、服务态度好：销售人员服务态度好,销售人员服务态度好（热情/耐心/积极/坚持）,1
11978,407924693,一、平安是一家大公司比较有实力：资金比较雄厚，理赔起来不会像小公司一样斤斤计较. 二、理赔比较快：打理赔电话勘查人员来的比较快，定完损之后资金比较少的话，理赔金很快就到位了。快捷理赔，无需现场查勘就可以，通过网址传递照片就可以，很方便。二、服务比较到位：同第二点内容基本一致，就是打理赔电话勘查人员来的比较快，定损之后理赔金很快就到位了。,一、平安是一家大公司比较有实力：资金比较雄厚，理赔起来不会像小公司一样斤斤计较,规模/大公司，有实力（涉及领域广）,38
11979,407924693,一、平安是一家大公司比较有实力：资金比较雄厚，理赔起来不会像小公司一样斤斤计较. 二、理赔比较快：打理赔电话勘查人员来的比较快，定完损之后资金比较少的话，理赔金很快就到位了。快捷理赔，无需现场查勘就可以，通过网址传递照片就可以，很方便。二、服务比较到位：同第二点内容基本一致，就是打理赔电话勘查人员来的比较快，定损之后理赔金很快就到位了。,同第二点内容基本一致，就是打理赔电话勘查人员来的比较快,查勘员业务处理时间快,45
11980,407924693,一、平安是一家大公司比较有实力：资金比较雄厚，理赔起来不会像小公司一样斤斤计较. 二、理赔比较快：打理赔电话勘查人员来的比较快，定完损之后资金比较少的话，理赔金很快就到位了。快捷理赔，无需现场查勘就可以，通过网址传递照片就可以，很方便。二、服务比较到位：同第二点内容基本一致，就是打理赔电话勘查人员来的比较快，定损之后理赔金很快就到位了。,赔比较快：打理赔电话勘查人员来的比较快，定完损之后资金比较少的话，理赔金很快就到位了,定损员业务处理时间快,80
11981,407924693,一、平安是一家大公司比较有实力：资金比较雄厚，理赔起来不会像小公司一样斤斤计较. 二、理赔比较快：打理赔电话勘查人员来的比较快，定完损之后资金比较少的话，理赔金很快就到位了。快捷理赔，无需现场查勘就可以，通过网址传递照片就可以，很方便。二、服务比较到位：同第二点内容基本一致，就是打理赔电话勘查人员来的比较快，定损之后理赔金很快就到位了。,快捷理赔，无需现场查勘就可以，通过网址传递照片就可以，很方便,理赔整体时长合理,2
11982,407924693,一、平安是一家大公司比较有实力：资金比较雄厚，理赔起来不会像小公司一样斤斤计较. 二、理赔比较快：打理赔电话勘查人员来的比较快，定完损之后资金比较少的话，理赔金很快就到位了。快捷理赔，无需现场查勘就可以，通过网址传递照片就可以，很方便。二、服务比较到位：同第二点内容基本一致，就是打理赔电话勘查人员来的比较快，定损之后理赔金很快就到位了。,定损之后理赔金很快就到位了。,工时标准合理充分（赔付快/理赔到账快）,8
11983,408157842,一、理赔快：当时是一个小问题，保险人员过来看了看后拍了照片就直接安排了修理厂，就开过去修了，自己的车以及对方车修的也很快，没有耽误时间，没有相像的复杂。 二、手续简单，赔付快：小事故现场处理的比较简易，因为是自己追的别人肯定是自己的责任，责任划分比较明显清楚，事故也不严重，所以赔付简单直接给了一个银行卡账号，车修好过了几天就到账了。 三、车没电了，有过来帮忙送电瓶：电瓶用的时间过长车打不着，给保险公司的客服电话后有安排人员过来拿了一个连接线就帮忙接了电瓶。,二、手续简单,流程简单/手续简便,29
11984,408157842,一、理赔快：当时是一个小问题，保险人员过来看了看后拍了照片就直接安排了修理厂，就开过去修了，自己的车以及对方车修的也很快，没有耽误时间，没有相像的复杂。 二、手续简单，赔付快：小事故现场处理的比较简易，因为是自己追的别人肯定是自己的责任，责任划分比较明显清楚，事故也不严重，所以赔付简单直接给了一个银行卡账号，车修好过了几天就到账了。 三、车没电了，有过来帮忙送电瓶：电瓶用的时间过长车打不着，给保险公司的客服电话后有安排人员过来拿了一个连接线就帮忙接了电瓶。,赔付快：小事故现场处理的比较简易，因为是自己追的别人肯定是自己的责任，责任划分比较明显清楚，事故也不严重，所以赔付简单直接给了一个银行卡账号，车修好过了几天就到账了,工时标准合理充分（赔付快/理赔到账快）,8
11985,408157842,一、理赔快：当时是一个小问题，保险人员过来看了看后拍了照片就直接安排了修理厂，就开过去修了，自己的车以及对方车修的也很快，没有耽误时间，没有相像的复杂。 二、手续简单，赔付快：小事故现场处理的比较简易，因为是自己追的别人肯定是自己的责任，责任划分比较明显清楚，事故也不严重，所以赔付简单直接给了一个银行卡账号，车修好过了几天就到账了。 三、车没电了，有过来帮忙送电瓶：电瓶用的时间过长车打不着，给保险公司的客服电话后有安排人员过来拿了一个连接线就帮忙接了电瓶。,一、理赔快：当时是一个小问题，保险人员过来看了看后拍了照片就直接安排了修理厂，就开过去修了，自己的车以及对方车修的也很快，没有耽误时间，没有相像的复杂,理赔整体时长合理,2
11986,408157842,一、理赔快：当时是一个小问题，保险人员过来看了看后拍了照片就直接安排了修理厂，就开过去修了，自己的车以及对方车修的也很快，没有耽误时间，没有相像的复杂。 二、手续简单，赔付快：小事故现场处理的比较简易，因为是自己追的别人肯定是自己的责任，责任划分比较明显清楚，事故也不严重，所以赔付简单直接给了一个银行卡账号，车修好过了几天就到账了。 三、车没电了，有过来帮忙送电瓶：电瓶用的时间过长车打不着，给保险公司的客服电话后有安排人员过来拿了一个连接线就帮忙接了电瓶。, 三、车没电了，有过来帮忙送电瓶：电瓶用的时间过长车打不着，给保险公司的客服电话后有安排人员过来拿了一个连接线就帮忙接了电瓶,业务等待时间短/救援及时,19
11987,408157871,一、在平安买的车险在销售产品还可以：具体说不上来。二、理赔还可以：之前出过事故车损险理赔很快，具体说不上来。,一、在平安买的车险在销售产品还可以,产品保障范围广/好/有保障,30
11988,408157871,一、在平安买的车险在销售产品还可以：具体说不上来。二、理赔还可以：之前出过事故车损险理赔很快，具体说不上来。,二、理赔还可以：之前出过事故车损险理赔很快,理赔整体时长合理,2
11989,408157956,1、服务态度比较好：具体人员说不清了。 2、业务员经常会打电话，了解客户的情况。, 2、业务员经常会打电话，了解客户的情况,销售人员服务态度好（热情/耐心/积极/坚持）,1
11990,408157956,1、服务态度比较好：具体人员说不清了。 2、业务员经常会打电话，了解客户的情况。,1、服务态度比较好,坐席服务态度好（接线员和回访专员）,15
11991,408158284,理赔速度快：赔款到账时间快，理赔员到现场速度快，定损快。,理赔员到现场速度快,业务等待时间短/到现场快,3
11992,408158284,理赔速度快：赔款到账时间快，理赔员到现场速度快，定损快。,定损快,定损员业务处理时间快,80
11993,408158284,理赔速度快：赔款到账时间快，理赔员到现场速度快，定损快。,理赔速度快：赔款到账时间快,工时标准合理充分（赔付快/理赔到账快）,8
11994,408158600,平安车险很不错：价格有优惠还可以赠送礼品。保险售后服务不错：有什么车险问题打客服热线就可以百分百解决。出险：打客服热线报案后查勘人员都会到现场，不会出现不去的情况。,平安车险很不错：价格有优惠,保费低/价格优惠合理/有优势,7
11995,408158600,平安车险很不错：价格有优惠还可以赠送礼品。保险售后服务不错：有什么车险问题打客服热线就可以百分百解决。出险：打客服热线报案后查勘人员都会到现场，不会出现不去的情况。,价格有优惠,费率优惠（包括指定驾驶员、指定行驶区域会给予优惠等）,86
11996,408158600,平安车险很不错：价格有优惠还可以赠送礼品。保险售后服务不错：有什么车险问题打客服热线就可以百分百解决。出险：打客服热线报案后查勘人员都会到现场，不会出现不去的情况。,还可以赠送礼品,礼品实用/好,25
11997,408158600,平安车险很不错：价格有优惠还可以赠送礼品。保险售后服务不错：有什么车险问题打客服热线就可以百分百解决。出险：打客服热线报案后查勘人员都会到现场，不会出现不去的情况。,保险售后服务不错：有什么车险问题打客服热线就可以百分百解决,有问题都能解决/问题解答清楚/全面（未具体说明）,91
11998,408158600,平安车险很不错：价格有优惠还可以赠送礼品。保险售后服务不错：有什么车险问题打客服热线就可以百分百解决。出险：打客服热线报案后查勘人员都会到现场，不会出现不去的情况。,出险：打客服热线报案后查勘人员都会到现场，不会出现不去的情况,查勘员服务态度好,35
11999,408158614,服务很好：各项都还可以，人员都很和蔼可亲，缴费提前通知有什么事情提前提醒，服务很到家会上门服务，理赔也可以：理赔处理很快，报案之后立马就赔付不会拖拖拉拉,报案之后立马就赔付不会拖拖拉拉,业务等待时间短,98
12000,408158614,服务很好：各项都还可以，人员都很和蔼可亲，缴费提前通知有什么事情提前提醒，服务很到家会上门服务，理赔也可以：理赔处理很快，报案之后立马就赔付不会拖拖拉拉,理赔也可以：理赔处理很快,理赔整体时长合理,2
12001,408158614,服务很好：各项都还可以，人员都很和蔼可亲，缴费提前通知有什么事情提前提醒，服务很到家会上门服务，理赔也可以：理赔处理很快，报案之后立马就赔付不会拖拖拉拉,服务很到家会上门服务,有送单服务很方便（上门送单/快递送单）/服务好,43
12002,408158614,服务很好：各项都还可以，人员都很和蔼可亲，缴费提前通知有什么事情提前提醒，服务很到家会上门服务，理赔也可以：理赔处理很快，报案之后立马就赔付不会拖拖拉拉,服务很好：各项都还可以，人员都很和蔼可亲，缴费提前通知有什么事情提前提醒,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,6
12003,408158707,客户的客服专员服务还不错，有问题客户经理会耐心解释，赠送的礼品还不错（有加油卡），提了问题或是咨询反馈挺快的,赠送的礼品还不错（有加油卡）,礼品实用/好,25
12004,408158707,客户的客服专员服务还不错，有问题客户经理会耐心解释，赠送的礼品还不错（有加油卡），提了问题或是咨询反馈挺快的,客户的客服专员服务还不错，有问题客户经理会耐心解释,坐席服务态度好（接线员和回访专员）,15
12005,408158707,客户的客服专员服务还不错，有问题客户经理会耐心解释，赠送的礼品还不错（有加油卡），提了问题或是咨询反馈挺快的,问题反馈/响应/解答及时、快,提了问题或是咨询反馈挺快的,141
12006,408158711,一服务挺好的：客户是通过电话营销了解到的，折扣比较大，服务态度也挺好，且一直在跟踪。 二价格比较有优势：相比之前投保的公司，平安给到的保费折扣大，礼品更丰厚。 三售后都挺好：有回访，之前在平安网上的销售商场网上买过，听说理赔也挺不错的，知道服务挺好，比较规范。 四通过官网一卡通账号登陆在上面选好了就下单了，比较方便。,礼品更丰厚,礼品实用/好,25
12007,408158711,一服务挺好的：客户是通过电话营销了解到的，折扣比较大，服务态度也挺好，且一直在跟踪。 二价格比较有优势：相比之前投保的公司，平安给到的保费折扣大，礼品更丰厚。 三售后都挺好：有回访，之前在平安网上的销售商场网上买过，听说理赔也挺不错的，知道服务挺好，比较规范。 四通过官网一卡通账号登陆在上面选好了就下单了，比较方便。,有回访，之前在平安网上的销售商场网上买过，听说理赔也挺不错的，,购买后有回访/信息/及时回访,18
12008,408158711,一服务挺好的：客户是通过电话营销了解到的，折扣比较大，服务态度也挺好，且一直在跟踪。 二价格比较有优势：相比之前投保的公司，平安给到的保费折扣大，礼品更丰厚。 三售后都挺好：有回访，之前在平安网上的销售商场网上买过，听说理赔也挺不错的，知道服务挺好，比较规范。 四通过官网一卡通账号登陆在上面选好了就下单了，比较方便。,一服务挺好的：客户是通过电话营销了解到的，折扣比较大，服务态度也挺好,坐席服务态度好（接线员和回访专员）,15
12009,408158711,一服务挺好的：客户是通过电话营销了解到的，折扣比较大，服务态度也挺好，且一直在跟踪。 二价格比较有优势：相比之前投保的公司，平安给到的保费折扣大，礼品更丰厚。 三售后都挺好：有回访，之前在平安网上的销售商场网上买过，听说理赔也挺不错的，知道服务挺好，比较规范。 四通过官网一卡通账号登陆在上面选好了就下单了，比较方便。,知道服务挺好，比较规范,电话拨打时间规范,102
12010,408158711,一服务挺好的：客户是通过电话营销了解到的，折扣比较大，服务态度也挺好，且一直在跟踪。 二价格比较有优势：相比之前投保的公司，平安给到的保费折扣大，礼品更丰厚。 三售后都挺好：有回访，之前在平安网上的销售商场网上买过，听说理赔也挺不错的，知道服务挺好，比较规范。 四通过官网一卡通账号登陆在上面选好了就下单了，比较方便。,二价格比较有优势：相比之前投保的公司，平安给到的保费折扣大,保费低/价格优惠合理/有优势,7
12011,408158711,一服务挺好的：客户是通过电话营销了解到的，折扣比较大，服务态度也挺好，且一直在跟踪。 二价格比较有优势：相比之前投保的公司，平安给到的保费折扣大，礼品更丰厚。 三售后都挺好：有回访，之前在平安网上的销售商场网上买过，听说理赔也挺不错的，知道服务挺好，比较规范。 四通过官网一卡通账号登陆在上面选好了就下单了，比较方便。,且一直在跟踪,销售人员售后跟踪服务好/到位,32
12012,408158711,一服务挺好的：客户是通过电话营销了解到的，折扣比较大，服务态度也挺好，且一直在跟踪。 二价格比较有优势：相比之前投保的公司，平安给到的保费折扣大，礼品更丰厚。 三售后都挺好：有回访，之前在平安网上的销售商场网上买过，听说理赔也挺不错的，知道服务挺好，比较规范。 四通过官网一卡通账号登陆在上面选好了就下单了，比较方便。,投保/续保方便（电话/上门办理/渠道多/手续简单）,四通过官网一卡通账号登陆在上面选好了就下单了，比较方便,142
12013,408158738,专业：服务人员以及公司都比较专业，服务人员在销售的时候比较专业。（具体服务说不出） 平安品牌大。, 平安品牌大,规模/大公司，有实力（涉及领域广）,38
12014,408158738,专业：服务人员以及公司都比较专业，服务人员在销售的时候比较专业。（具体服务说不出） 平安品牌大。,专业：服务人员以及公司都比较专业，服务人员在销售的时候比较专业,业务员专业/敬业（能解答/解决问题/维护客户的利益）,51
12015,408172481,一服务好：事故援通过打电话定损员很及时到达现场和车辆定损处理的很及时定损快。 二出险以后整个过程简单省心：他们有的时候会帮客户做一些后期的工作（具体谁客户说不清楚）。,车辆定损处理的很及时定损快,定损员业务处理时间快,80
12016,408172481,一服务好：事故援通过打电话定损员很及时到达现场和车辆定损处理的很及时定损快。 二出险以后整个过程简单省心：他们有的时候会帮客户做一些后期的工作（具体谁客户说不清楚）。,一服务好：事故援通过打电话定损员很及时到达现场,坐席业务处理速度快,66
12017,408172481,一服务好：事故援通过打电话定损员很及时到达现场和车辆定损处理的很及时定损快。 二出险以后整个过程简单省心：他们有的时候会帮客户做一些后期的工作（具体谁客户说不清楚）。,二出险以后整个过程简单省心：他们有的时候会帮客户做一些后期的工作,理赔整体服务好,0
