,num,text,level,pre_forest,pre_NB,pre_lr,probs_lr
9896,369474645,服务还可以,服务态度好（未具体说明）,服务态度好（未具体说明）,销售人员服务态度好（热情/耐心/积极/坚持）,服务态度好（未具体说明）,0.132976792335
9897,369474681,各个方面，理赔：材料用过去，一般当天就能到帐，金额小的话,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,赔付标准/金额满意,0.122503576686
9898,369474681,有酒后代驾 机场有免费用停车4天,申请/服务流程简便,申请/服务流程简便,申请/服务流程简便,服务质量好，无差错,0.212144829056
9899,369474731,也蛮方便的,流程简单/手续简便,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,0.085381254742
9900,369474731,理赔蛮快的,理赔整体时长合理,理赔整体时长合理,工时标准合理充分（赔付快/理赔到账快）,理赔时长合理,0.26251251855
9901,369474768,业务员推荐保险挺积极主动的,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.154532309292
9902,369474768,出了险后，理赔比较方便;打电话就理赔了挺顺畅的,流程简单/手续简便,理赔整体时长合理,工时标准合理充分（赔付快/理赔到账快）,流程简单/手续简便,0.552823592123
9903,369474771,有什么不懂的地方就找代理人（业务员），不用自己操心,业务差错率低,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,业务差错率低,0.694166496773
9904,369474771,报案也很方便；打95511或者业务员为其报案,报案/报险方便,销售人员服务态度好（热情/耐心/积极/坚持）,业务等待时间短/到现场快,报案/报险方便,0.449044609092
9905,369474790,报案后很及时,查勘员业务响应时间快,业务等待时间短/到现场快,业务等待时间短/到现场快,理赔电话优先接入（通过电话报案比较快）,0.148321291128
9906,369474790,理赔人员好，服务也很好。,理赔人员服务好,理赔整体时长合理,销售人员服务态度好（热情/耐心/积极/坚持）,理赔人员服务好,0.290816859118
9907,369474843,业务员工作服务到位,业务员专业/敬业（能解答/解决问题/维护客户的利益）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,业务员专业/敬业（能解答/解决问题/维护客户的利益）,0.0849020938544
9908,369474843,非常细心耐心的给我们提供方便,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.0427522484019
9909,369474843,出车险打95511报案后工作人员第一时间到现场很好为我们服务,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.343581162368
9910,369474991,业务员服务非常好：态度好，对人非常尊敬和热情，有什么问题咨询会很热情的回答,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.589812150778
9911,369474991,有什么情况也会第一时间帮助自己,销售人员业务处理时间快/及时,业务等待时间短/到现场快,业务等待时间短/到现场快,销售人员业务处理时间快/及时,0.337699967001
9912,369475088,程序也不是很繁琐,流程简单/手续简便,流程简单/手续简便,流程简单/手续简便,流程简单/手续简便,0.153596814972
9913,369475088,理赔很快，理赔款到账快,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,0.910280309313
9914,369476463,保险续单方便快捷：有短信提示,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,销售人员服务态度好（热情/耐心/积极/坚持）,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,标签改为都好/都满意/差不多,0.129712498692
9915,369476463,之后客服联系，电话里就续保了,投保/续保方便（电话/上门办理/渠道多/手续简单）,坐席服务态度好（接线员和回访专员）,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,坐席服务态度好（接线员和回访专员）,0.15307617269
9916,369476463,救援比较快：比如小故障，拖车服务比较快,业务等待时间短/救援及时,申请/服务流程简便,业务等待时间短/救援及时,业务等待时间短/救援及时,0.399115434051
9917,369476467,态度好：业务员态度好,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,查勘员服务态度好,0.175283991217
9918,369476467,效率高,问题反馈/响应/解答及时、快,无明确原因/没有,工时标准合理充分（赔付快/理赔到账快）,问题反馈/响应/解答及时、快,0.100766049441
9919,369477224,大公司，信得多,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,0.299841574718
9920,369477224,工作人员到现场也比较快 ,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.204573310725
9921,369477224,服务好：理赔及时，不麻烦,理赔整体时长合理,理赔整体时长合理,理赔整体时长合理,理赔整体服务好,0.179045285142
9922,369477458,服务专员好;服务好，人好,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,收单员服务态度好,0.128472030312
9923,369477458,并送礼品,有礼品赠送,礼品实用/好,礼品实用/好,有礼品赠送,0.291720671629
9924,369477458,每过一段就会过来问候客户,电话拨打时间规范,业务等待时间短/到现场快,业务等待时间短/到现场快,电话拨打时间规范,0.115014866474
9925,369477670,服务比较好：业务员比较好，什么事都讲的很清楚,销售人员业务熟练（介绍的详细）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员业务熟练（介绍的详细）,销售人员/业务员服务好/销售人员很勤快（未注明）,0.205031498763
9926,369477670,服务态度也比较好，比如回答问题清楚，问什么都了解。,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员业务熟练（介绍的详细）,有问题都能解决/问题解答清楚/全面（未具体说明）,0.45270402216
9927,369478122,服务态度还算可以：上保险的时候讲解挺耐心,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.495998000911
9928,369478122,出险后服务态度都挺好的。,理赔人员服务好,业务等待时间短/到现场快,业务等待时间短/到现场快,查勘员服务态度好,0.190187422173
9929,369478122,出现故障救援比较及时：车打不着火，给公司打电话联系挺及时，没有半小时就到了,业务等待时间短/救援及时,业务等待时间短/救援及时,业务等待时间短/救援及时,业务等待时间短/救援及时,0.735362297795
9930,369478138,挺好的，价钱便宜,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,0.395740439324
9931,369478138,理赔还可以,理赔整体服务好,理赔整体时长合理,工时标准合理充分（赔付快/理赔到账快）,理赔整体时长合理,0.109457407544
9932,369478138,服务还可以,服务态度好（未具体说明）,服务态度好（未具体说明）,销售人员服务态度好（热情/耐心/积极/坚持）,服务态度好（未具体说明）,0.132976792335
9933,369478178,诚信可靠，比其他公司要诚信,信誉/口碑好/信任公司/一直买平安,规模/大公司，有实力（涉及领域广）,信誉/口碑好/信任公司/一直买平安,信誉/口碑好/信任公司/一直买平安,0.198775759694
9934,369478178,然后服务好交保险态度好服务热情办得也挺快的。,销售人员业务处理时间快/及时,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.242936879127
9935,369478178,理赔特快,理赔整体时长合理,理赔整体时长合理,理赔整体时长合理,理赔整体时长合理,0.131804887695
9936,369478292,介绍得挺详细的（保费介绍得挺详细了，活动内容活动时间告知得挺详细的,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,0.609957062614
9937,369478292,挺耐心（有时候客户忙，接电话时不方便，跟工作人员改时间联系，几乎都在客户约定时间联系客户；会告知客户方面好哪方面不好，哪些该买哪些不该买 ,销售人员服务态度好（热情/耐心/积极/坚持）,投保/续保方便（电话/上门办理/渠道多/手续简单）,销售人员服务态度好（热情/耐心/积极/坚持）,服务质量好，无差错,0.160339168011
9938,369478292,因为客户是电话车险，所以保险到期之前工作人员（客服）会电话提醒客户，提醒客户保险保险不要到期了 ,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,0.867297678598
9939,369478292,比如说电话车险在什么时间段买算下来有多少保费然后会有礼品赠送（擦车毛巾），如果不要的话就用礼品相对应的价值可以用来抵保费）,有礼品赠送,礼品实用/好,礼品实用/好,礼品实用/好,0.487378237091
9940,369478351,有优惠;买车险价格方面有点优惠,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,0.511627997655
9941,369478654,有优惠政策：可以享受到平安的很多服务,费率优惠（包括指定驾驶员、指定行驶区域会给予优惠等）,服务态度好（未具体说明）,销售人员服务态度好（热情/耐心/积极/坚持）,费率优惠（包括指定驾驶员、指定行驶区域会给予优惠等）,0.146502646036
9942,369478654,讲得很清楚,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,0.207841391092
9943,369478654,一次一次的打电话,销售人员服务态度好（热情/耐心/积极/坚持）,业务等待时间短/到现场快,业务等待时间短/到现场快,坐席业务处理速度快,0.062053536257
9944,369478654,快递服务也好，很准时，约定的什么时间来就什么时候来,配送时间快/及时,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,配送时间快/及时,0.476073244822
9945,369478654,服务好：客服人员让自己买保险时服务好,坐席服务态度好（接线员和回访专员）,坐席服务态度好（接线员和回访专员）,销售人员服务态度好（热情/耐心/积极/坚持）,坐席服务态度好（接线员和回访专员）,0.406782912889
9946,369478694,广告打得挺好的,代言人/广告做得好/宣传力度大,代言人/广告做得好/宣传力度大,代言人/广告做得好/宣传力度大,代言人/广告做得好/宣传力度大,0.536656956487
9947,369478694,服务态度比较好，入车险时，接待和讲解方面的服务态度都很好,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.313438949443
9948,369478694,出险了，现场查勘来的比较快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.353760838597
9949,369478694,理赔挺快的,理赔整体时长合理,理赔整体时长合理,工时标准合理充分（赔付快/理赔到账快）,理赔整体时长合理,0.234186615986
9950,369478824,服务人员比较好：和服务人员比较熟，专业,业务员专业/敬业（能解答/解决问题/维护客户的利益）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,业务员专业/敬业（能解答/解决问题/维护客户的利益）,0.220827430086
9951,369478824,服务挺快，具体不清楚,响应时效快/随叫随到,销售人员业务熟练（介绍的详细）,业务等待时间短/到现场快,服务态度好（未具体说明）,0.201291177195
9952,369478909,产品不错：具体不清楚,产品保障范围广/好/有保障,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,产品好/不错/有优势/满足客户需求,0.27142496829
9953,369478909,有事故的话，工作人员会第一时间来勘察,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.101299824159
9954,369478909,服务不错：服务态度不错，具体名字不清楚,服务态度好（未具体说明）,销售人员服务态度好（热情/耐心/积极/坚持）,服务态度好（未具体说明）,服务态度好（未具体说明）,0.510481072515
9955,369478983,服务方面都挺好：就是车险快到期的时候会提前通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,0.869158548765
9956,369478983,回访什么的都挺好的。,电话拨打时间规范,电话拨打时间规范,电话拨打时间规范,购买后有回访/信息/及时回访,0.280839873411
9957,369479228,服务挺好：自己给业务员打电话说好之后，就给自己都办理了，挺省事,业务员专业/敬业（能解答/解决问题/维护客户的利益）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,业务员专业/敬业（能解答/解决问题/维护客户的利益）,0.398571851018
9958,369479228,理赔挺快：出事之后理赔款到账快,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,0.90934845755
9959,369479253,送保单快：打电话第二天就把保单发票一起给我送过来,配送时间快/及时,有送单服务很方便（上门送单/快递送单）/服务好,有送单服务很方便（上门送单/快递送单）/服务好,配送时间快/及时,0.392284556189
9960,369479253,理赔快,理赔整体时长合理,理赔整体时长合理,工时标准合理充分（赔付快/理赔到账快）,理赔整体时长合理,0.133567880156
9961,369479253,什么都快，拖车服务也快 ,业务等待时间短/救援及时,申请/服务流程简便,销售人员服务态度好（热情/耐心/积极/坚持）,申请/服务流程简便,0.14120568753
9962,369479309,当时若没有时间，业务员过后也会回复客户,坐席服务积极主动（积极解决问题）,无明确原因/没有,销售人员服务态度好（热情/耐心/积极/坚持）,无明确原因/没有,0.255706795631
9963,369479309,服务还可以：打电话还行，有什么事就会打电话找业务员,坐席服务态度好（接线员和回访专员）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,响应时效快/随叫随到,0.169558742213
9964,369480115,口碑比较好,信誉/口碑好/信任公司/一直买平安,信誉/口碑好/信任公司/一直买平安,信誉/口碑好/信任公司/一直买平安,信誉/口碑好/信任公司/一直买平安,0.556508479531
9965,369480115,服务比较好：办理保险的过程和回访,销售人员服务态度好（热情/耐心/积极/坚持）,电话拨打时间规范,销售人员服务态度好（热情/耐心/积极/坚持）,出单时效快,0.225783244515
9966,369480115,处理事情比较快,问题反馈/响应/解答及时、快,业务等待时间短/到现场快,业务等待时间短/到现场快,坐席业务处理速度快,0.163284502983
9967,369480115,服务比较好：回访,坐席服务态度好（接线员和回访专员）,电话拨打时间规范,销售人员服务态度好（热情/耐心/积极/坚持）,电话拨打时间规范,0.298392098361
9968,369480134,"收费也比较合理:自己以前保的是人保,相对比较来说人保的收费要高一些,平安相对来说合理一些",保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,0.671319275834
9969,369480134,"服务蛮好的:投保的时候介绍很清楚,",销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,0.694728471487
9970,369480134,遇到理赔的事情就能第一时间处理,销售人员业务处理时间快/及时,理赔整体时长合理,业务等待时间短/到现场快,销售人员业务处理时间快/及时,0.329547279974
9971,369480134,报了案之后马上就会有回应,查勘员业务响应时间快,业务等待时间短/到现场快,业务等待时间短/到现场快,查勘员业务响应时间快,0.0778185175377
9972,369480134,提交了理赔材料后理赔款非常快的到账,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,0.852666126933
9973,369480134,觉得理赔也很快,理赔整体时长合理,理赔整体时长合理,工时标准合理充分（赔付快/理赔到账快）,理赔整体时长合理,0.182816863757
9974,369480153,优惠,保费低/价格优惠合理/有优势,费率优惠（包括指定驾驶员、指定行驶区域会给予优惠等）,保费低/价格优惠合理/有优势,费率优惠（包括指定驾驶员、指定行驶区域会给予优惠等）,0.281849742365
9975,369480153,就是他们详细介绍车险优惠这些。,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,0.663468277548
9976,369480153,去门店办理车险的时候服务态度好,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.295741493875
9977,369480168,公司大:保险公司大,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,0.512997935207
9978,369480168,人员服务比较规范,业务员专业/敬业（能解答/解决问题/维护客户的利益）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员/业务员服务好/销售人员很勤快（未注明）,0.0861085309609
9979,369480168,服务到位:打一个电话能够响应,响应时效快/随叫随到,投保/续保方便（电话/上门办理/渠道多/手续简单）,业务等待时间短/到现场快,响应时效快/随叫随到,0.29046444624
9980,369480200,态度挺好的,查勘员服务态度好,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,查勘员服务态度好,0.0769026857318
9981,369480200,从报案到理赔、维修都挺好的：自己出过一次事故，报案后，当地的理赔员就到现场来了,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,报案/报险方便,0.299715413844
9982,369480200,理赔，估价后就去修车，在修车那里打价后理赔款就到帐了,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,无需客户垫付/公司先行垫付,0.583906073393
9983,369480200,修车速度，说好什么时间提车，到时间去就可以验收了,操作人员业务处理时间短,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,操作人员业务处理时间短,0.666100776923
9984,369480235,出过一次险，定损员各方面效率比较快，都来的很快,定损员业务响应时间快,工时标准合理充分（赔付快/理赔到账快）,业务等待时间短/到现场快,定损员业务响应时间快,0.530754908004
9985,369480235,回复过后时间很短，也不麻烦，很多时候客户没有操心，保险公司的工作人员就处理好了，这个比较好,流程简单/手续简便,无明确原因/没有,业务等待时间短/到现场快,查勘员业务熟练,0.362325421624
9986,369480255,服务态度:保险公司服务员蛮耐心的,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.18953836411
9987,369480255,包括车子出了小事故后保险公司服务人员到场服务态度蛮好的,查勘员服务态度好,销售人员服务态度好（热情/耐心/积极/坚持）,业务等待时间短/到现场快,查勘员服务态度好,0.375380131815
9988,369480309,有些理赔速度很慢，平安还是理赔这可以,理赔整体时长合理,理赔整体时长合理,工时标准合理充分（赔付快/理赔到账快）,理赔整体时长合理,0.455899022004
9989,369480309,服务态度还行：出险，打电话问，都做的很好,坐席服务态度好（接线员和回访专员）,业务等待时间短/到现场快,业务等待时间短/到现场快,坐席服务态度好（接线员和回访专员）,0.133301737508
9990,369480318,而且也有跟踪服务。,销售人员售后跟踪服务好/到位,销售人员售后跟踪服务好/到位,销售人员售后跟踪服务好/到位,销售人员售后跟踪服务好/到位,0.478764421854
9991,369480318,去年出过一次险，感觉服务还可以，出险以后保险员对后续的一些事情的处理比较妥当,业务员专业/敬业（能解答/解决问题/维护客户的利益）,业务等待时间短/到现场快,业务等待时间短/到现场快,业务员专业/敬业（能解答/解决问题/维护客户的利益）,0.44752782587
9992,369480322,之前出险，比如说配合工作这方面感觉还可以,理赔整体服务好,业务等待时间短/到现场快,理赔整体服务好,都好/都满意/差不多,0.110740427381
9993,369480322,听别人推荐的，然后就买了平安车险，感觉还可以，总体还可以,朋友推荐的,朋友推荐的,销售人员服务态度好（热情/耐心/积极/坚持）,朋友推荐的,0.647223097187
9994,369480343,保单很快就送过来了。,配送时间快/及时,有送单服务很方便（上门送单/快递送单）/服务好,有送单服务很方便（上门送单/快递送单）/服务好,配送时间快/及时,0.366290752902
9995,369480343,销售比较好：自己买车险的时候，打了电话，保单很快就送过来了。,有送单服务很方便（上门送单/快递送单）/服务好,有送单服务很方便（上门送单/快递送单）/服务好,投保/续保方便（电话/上门办理/渠道多/手续简单）,配送时间快/及时,0.376674698357
9996,369480347,理赔款到账快。,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,0.730252917467
9997,369480347,理赔服务人员的服务比较到位,理赔人员服务好,理赔整体时长合理,销售人员服务态度好（热情/耐心/积极/坚持）,理赔人员服务好,0.36924592294
9998,369480347,理赔比较快,理赔整体时长合理,理赔整体时长合理,工时标准合理充分（赔付快/理赔到账快）,理赔整体时长合理,0.173068952766
9999,369480396,公司大：我们是大公司有一定的实力。,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,0.772203077668
10000,369480396,下款快：出现交通事故后，没有人员伤亡的话没多久理赔款就下来了,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,无明确原因/没有,0.24709680267
10001,369480427,服务比较好：出险的时候打电话马上就来,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.22529476822
10002,369480427,很快钱就会打过来,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,业务等待时间短/到现场快,业务等待时间短/救援及时,0.0551252935295
10003,369480427,不像其他的小公司这不保那不保,赔付标准/金额满意,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,赔付标准/金额满意,0.274338161531
10004,369480427,理赔挺快,理赔整体服务好,理赔整体时长合理,工时标准合理充分（赔付快/理赔到账快）,理赔整体时长合理,0.234186615986
10005,369480437,出险比较快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.133486751487
10006,369480437,理赔比较迅速：金额到账时间一般就六个小时就能到账,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,0.945494829021
10007,369480455,处理比较快,查勘员业务处理时间快,业务等待时间短/到现场快,业务等待时间短/到现场快,查勘员业务处理时间快,0.135090131676
10008,369480455,定车损也挺快的,定损员业务处理时间快,业务等待时间短/到现场快,业务等待时间短/到现场快,出单时效快,0.042656572315
10009,369480455,效率比较高：出险方面，有这个快速快赔,工时标准合理充分（赔付快/理赔到账快）,业务等待时间短/到现场快,理赔整体时长合理,操作人员业务处理时间短,0.173730633326
10010,369480455,工作人员到现场比较快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.204573310725
10011,369480496,出险方面：出事故的时候，迅速到现场,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.735801254192
10012,369480496,处理很合理，速度价格,赔付标准/金额满意,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,0.357934463592
10013,369480496,处理挺好的：理赔方面挺快的,理赔整体时长合理,理赔整体时长合理,理赔整体时长合理,理赔整体时长合理,0.204119056277
10014,369480510,知名度很高都很认可：知道的人比较多,认知程度/品牌大,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,规模/大公司，有实力（涉及领域广）,认知程度/品牌大,0.516836983724
10015,369480510,公司比较大,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,0.371448291138
10016,369480510,理赔速度快：头一天报险第二天钱就到账了,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,0.828896133358
10017,369480522,优惠力度还可以：第二年续保和别的公司比，价钱也不是很贵,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,费率优惠（包括指定驾驶员、指定行驶区域会给予优惠等）,0.461586764884
10018,369480522,理赔挺快：出险以后，查勘的工作人员过去了，现场就处理了，回去就把钱打过来了,工时标准合理充分（赔付快/理赔到账快）,业务等待时间短/到现场快,业务等待时间短/到现场快,查勘员业务处理时间快,0.482955291569
10019,369480532,比较简单：微信扫一扫上传照片就可以进行理赔。,流程简单/手续简便,流程简单/手续简便,流程简单/手续简便,流程简单/手续简便,0.617970815479
10020,369480532,理赔比较快,理赔整体时长合理,理赔整体时长合理,工时标准合理充分（赔付快/理赔到账快）,理赔整体时长合理,0.173068952766
10021,369480733,比较方便：投保的时候比较方便，打电话就可以投保了,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,0.8750526976
10022,369480733,投保的时候会送点小礼品,有礼品赠送,礼品实用/好,销售人员服务态度好（热情/耐心/积极/坚持）,有礼品赠送,0.502369260062
10023,369480752,服务态度特别好,业务员专业/敬业（能解答/解决问题/维护客户的利益）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,服务态度好（未具体说明）,0.0799742369224
10024,369480752,电话客服服务态度特别好，回答很耐心，推荐的保险比较合适,坐席服务态度好（接线员和回访专员）,坐席服务态度好（接线员和回访专员）,销售人员服务态度好（热情/耐心/积极/坚持）,坐席服务态度好（接线员和回访专员）,0.783376126709
10025,369481570,1、买保险的时候服务比较好：登门上户的，搞得很好，不用我们操心,投保/续保方便（电话/上门办理/渠道多/手续简单）,销售人员服务态度好（热情/耐心/积极/坚持）,投保/续保方便（电话/上门办理/渠道多/手续简单）,销售人员服务态度好（热情/耐心/积极/坚持）,0.136663026238
10026,369481592,朋友是业务员，觉得相对来说服务好一点,自己家人朋友在平安工作,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,自己家人朋友在平安工作,0.668613096988
10027,369481592,服务人员态度好,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,理赔人员服务好,0.144795992477
10028,369481592,有违章的话可以免费通知,申请/服务流程简便,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,产品好/不错/有优势/满足客户需求,0.100606769496
10029,369481610,出险：处理的很及时，比较灵活，出险了，打电话，很快就过来,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.416791949957
10030,369481610,赔付很快,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,0.315205483971
10031,369481610,售后服务，比如免费拖车，做到比较好。,申请/服务流程简便,申请/服务流程简便,申请/服务流程简便,销售人员售后跟踪服务好/到位,0.295629890409
